Name   Surname       HW1  HW2  HW3  HW4  HW5 Exam
Name8756   Surname8756         2    6    0    4    3    8
Name8757   Surname8757         2    0    9    8    9    5
Name8758   Surname8758         8    1    0    1    6    5
Name8759   Surname8759         3    9    2    4    8    8
Name8760   Surname8760         5    5    0    1    8    2
Name8761   Surname8761         7    6    7    6    7    8
Name8762   Surname8762         7    9    5    1    7    5
Name8763   Surname8763         6    2    1    9    6    7
Name8764   Surname8764         3    9    9    2    0    4
Name8765   Surname8765         0    1    1    7    1    2
Name8766   Surname8766         9    7    1    2    5    1
Name8767   Surname8767         3    1    6    3    2    0
Name8768   Surname8768         0    2    6    3    1    2
Name8769   Surname8769         0    6    8    7    1    4
Name8770   Surname8770         8    2    5    8    2    5
Name8771   Surname8771         2    9    6    7    1    0
Name8772   Surname8772         6    3    8    3    5    2
Name8773   Surname8773         6    8    0    7    9    0
Name8774   Surname8774         6    8    4    3    2    1
Name8775   Surname8775         8    2    0    3    6    1
Name8776   Surname8776         4    3    6    6    0    9
Name8777   Surname8777         6    7    3    4    7    1
Name8778   Surname8778         4    5    4    9    3    3
Name8779   Surname8779         6    3    2    6    8    3
Name8780   Surname8780         5    9    9    8    0    1
Name8781   Surname8781         4    4    8    0    2    6
Name8782   Surname8782         4    9    4    6    4    4
Name8783   Surname8783         2    0    0    6    7    0
Name8784   Surname8784         6    2    3    7    9    4
Name8785   Surname8785         7    0    0    1    9    7
Name8786   Surname8786         2    8    3    4    0    9
Name8787   Surname8787         7    4    5    3    5    0
Name8788   Surname8788         3    3    1    2    0    3
Name8789   Surname8789         0    0    4    4    3    9
Name8790   Surname8790         5    2    5    2    9    4
Name8791   Surname8791         2    6    4    2    8    6
Name8792   Surname8792         1    8    2    8    6    9
Name8793   Surname8793         4    5    6    1    9    0
Name8794   Surname8794         8    3    0    5    7    8
Name8795   Surname8795         2    0    4    9    6    8
Name8796   Surname8796         6    3    5    1    6    2
Name8797   Surname8797         7    5    7    3    2    3
Name8798   Surname8798         5    3    8    3    1    0
Name8799   Surname8799         1    8    5    2    4    5
Name8800   Surname8800         0    0    3    4    8    5
Name8801   Surname8801         4    7    0    8    0    9
Name8802   Surname8802         4    9    4    3    1    6
Name8803   Surname8803         3    8    3    4    1    5
Name8804   Surname8804         1    7    3    9    5    9
Name8805   Surname8805         8    5    1    1    7    5
Name8806   Surname8806         3    9    0    2    5    9
Name8807   Surname8807         9    3    3    5    8    1
Name8808   Surname8808         9    6    2    5    9    8
Name8809   Surname8809         7    8    2    7    5    2
Name8810   Surname8810         5    2    3    0    8    3
Name8811   Surname8811         6    1    6    5    7    1
Name8812   Surname8812         4    7    3    1    5    6
Name8813   Surname8813         2    3    7    9    9    2
Name8814   Surname8814         7    3    9    9    9    2
Name8815   Surname8815         6    4    3    7    2    9
Name8816   Surname8816         3    0    3    7    3    9
Name8817   Surname8817         0    0    8    6    7    3
Name8818   Surname8818         4    8    6    8    3    5
Name8819   Surname8819         2    2    8    1    1    8
Name8820   Surname8820         9    2    2    7    0    5
Name8821   Surname8821         8    5    5    5    0    3
Name8822   Surname8822         6    8    6    1    7    6
Name8823   Surname8823         1    6    6    6    7    7
Name8824   Surname8824         4    9    2    2    0    5
Name8825   Surname8825         2    1    4    8    6    7
Name8826   Surname8826         9    2    2    0    2    0
Name8827   Surname8827         2    9    3    6    7    2
Name8828   Surname8828         7    0    5    5    3    8
Name8829   Surname8829         3    2    4    6    8    9
Name8830   Surname8830         9    1    5    6    2    8
Name8831   Surname8831         7    6    3    2    3    4
Name8832   Surname8832         5    2    9    5    0    3
Name8833   Surname8833         3    5    2    0    0    9
Name8834   Surname8834         9    2    4    2    0    0
Name8835   Surname8835         2    6    4    1    5    7
Name8836   Surname8836         5    8    6    4    7    0
Name8837   Surname8837         2    6    6    1    8    2
Name8838   Surname8838         2    4    9    2    4    1
Name8839   Surname8839         0    1    8    1    3    3
Name8840   Surname8840         9    3    4    5    5    0
Name8841   Surname8841         5    2    9    7    0    7
Name8842   Surname8842         9    8    4    9    0    5
Name8843   Surname8843         0    6    0    4    1    1
Name8844   Surname8844         5    5    0    5    0    6
Name8845   Surname8845         5    8    5    0    1    2
Name8846   Surname8846         3    5    8    4    2    3
Name8847   Surname8847         4    2    6    4    3    7
Name8848   Surname8848         9    9    4    7    4    7
Name8849   Surname8849         4    8    3    6    9    7
Name8850   Surname8850         4    3    7    2    8    9
Name8851   Surname8851         3    2    2    0    5    0
Name8852   Surname8852         2    6    7    6    8    3
Name8853   Surname8853         4    1    1    5    7    3
Name8854   Surname8854         5    5    1    8    3    7
Name8855   Surname8855         8    2    8    2    2    3
Name8856   Surname8856         6    2    3    2    7    1
Name8857   Surname8857         0    1    8    3    3    4
Name8858   Surname8858         6    9    3    2    4    0
Name8859   Surname8859         2    1    1    0    5    4
Name8860   Surname8860         3    4    8    1    8    1
Name8861   Surname8861         0    0    3    7    0    0
Name8862   Surname8862         2    3    4    3    6    6
Name8863   Surname8863         5    6    4    9    0    6
Name8864   Surname8864         0    2    8    6    6    8
Name8865   Surname8865         9    3    7    9    4    8
Name8866   Surname8866         4    6    3    8    1    7
Name8867   Surname8867         7    5    7    4    6    9
Name8868   Surname8868         4    4    8    6    5    1
Name8869   Surname8869         8    6    6    3    7    9
Name8870   Surname8870         2    0    8    7    3    9
Name8871   Surname8871         9    8    6    7    4    9
Name8872   Surname8872         4    1    1    6    2    8
Name8873   Surname8873         7    9    2    5    3    7
Name8874   Surname8874         0    7    0    5    0    2
Name8875   Surname8875         4    2    5    3    9    7
Name8876   Surname8876         5    0    9    8    6    8
Name8877   Surname8877         1    7    9    3    9    7
Name8878   Surname8878         7    6    8    6    2    3
Name8879   Surname8879         3    0    9    0    0    5
Name8880   Surname8880         9    5    2    9    1    9
Name8881   Surname8881         8    9    7    6    7    2
Name8882   Surname8882         4    1    1    1    2    3
Name8883   Surname8883         8    7    5    0    0    5
Name8884   Surname8884         6    5    7    6    7    2
Name8885   Surname8885         5    0    7    0    8    9
Name8886   Surname8886         0    6    4    5    7    2
Name8887   Surname8887         9    1    3    2    5    7
Name8888   Surname8888         5    7    6    3    9    2
Name8889   Surname8889         4    0    0    3    6    6
Name8890   Surname8890         2    4    5    9    7    3
Name8891   Surname8891         9    3    3    7    0    3
Name8892   Surname8892         3    5    0    3    1    7
Name8893   Surname8893         6    9    8    0    6    7
Name8894   Surname8894         7    7    7    8    9    1
Name8895   Surname8895         7    0    7    2    1    7
Name8896   Surname8896         1    3    8    3    8    8
Name8897   Surname8897         7    0    6    3    2    5
Name8898   Surname8898         1    1    3    9    1    4
Name8899   Surname8899         4    5    6    5    0    7
Name8900   Surname8900         3    6    8    4    8    6
Name8901   Surname8901         1    3    8    5    0    0
Name8902   Surname8902         9    3    6    0    2    0
Name8903   Surname8903         9    6    1    9    0    0
Name8904   Surname8904         0    3    2    6    2    4
Name8905   Surname8905         7    6    7    5    6    3
Name8906   Surname8906         6    3    0    4    0    1
Name8907   Surname8907         9    7    2    3    6    5
Name8908   Surname8908         8    6    1    0    4    7
Name8909   Surname8909         0    8    3    8    1    9
Name8910   Surname8910         7    1    7    0    8    6
Name8911   Surname8911         9    2    4    3    7    2
