Name   Surname       HW1  HW2  HW3  HW4  HW5 Exam
Name93877   Surname93877         9    2    5    2    7    7
Name93878   Surname93878         8    8    9    4    9    8
Name93879   Surname93879         3    4    8    3    9    8
Name93880   Surname93880         8    3    8    1    7    4
Name93881   Surname93881         1    6    7    6    4    7
Name93882   Surname93882         9    2    5    7    5    0
Name93883   Surname93883         5    7    3    4    9    9
Name93884   Surname93884         2    0    2    3    7    6
Name93885   Surname93885         8    5    7    8    6    3
Name93886   Surname93886         3    9    2    4    3    7
Name93887   Surname93887         3    9    5    5    8    3
Name93888   Surname93888         1    9    1    3    6    6
Name93889   Surname93889         4    6    6    4    0    2
Name93890   Surname93890         2    8    3    6    4    3
Name93891   Surname93891         9    8    4    3    9    4
Name93892   Surname93892         1    5    3    7    5    3
Name93893   Surname93893         3    2    1    3    9    0
Name93894   Surname93894         0    7    1    6    4    3
Name93895   Surname93895         0    7    4    3    2    2
Name93896   Surname93896         8    7    2    2    0    2
Name93897   Surname93897         8    6    0    0    8    4
Name93898   Surname93898         5    4    0    7    1    1
Name93899   Surname93899         9    1    4    5    1    2
Name93900   Surname93900         1    8    5    7    1    8
Name93901   Surname93901         2    2    5    9    4    8
Name93902   Surname93902         9    3    6    4    0    7
Name93903   Surname93903         5    3    3    8    7    1
Name93904   Surname93904         1    3    8    2    8    6
Name93905   Surname93905         7    6    5    3    5    3
Name93906   Surname93906         1    2    1    2    4    6
Name93907   Surname93907         2    9    5    8    6    4
Name93908   Surname93908         5    8    9    2    6    3
Name93909   Surname93909         4    1    0    6    0    4
Name93910   Surname93910         2    8    7    4    8    0
Name93911   Surname93911         9    2    0    9    1    5
Name93912   Surname93912         3    9    1    9    2    7
Name93913   Surname93913         5    6    5    3    3    4
Name93914   Surname93914         3    9    8    9    0    0
Name93915   Surname93915         2    2    7    4    6    3
Name93916   Surname93916         3    5    3    6    5    7
Name93917   Surname93917         3    1    1    7    5    1
Name93918   Surname93918         2    4    4    2    0    9
Name93919   Surname93919         0    9    0    3    1    5
Name93920   Surname93920         4    5    9    6    2    6
Name93921   Surname93921         9    6    1    3    8    0
Name93922   Surname93922         4    4    6    3    2    7
Name93923   Surname93923         7    3    6    7    9    0
Name93924   Surname93924         7    8    3    8    8    0
Name93925   Surname93925         6    9    1    0    0    1
Name93926   Surname93926         1    6    1    6    2    8
Name93927   Surname93927         0    5    2    6    9    6
Name93928   Surname93928         6    3    9    2    8    1
Name93929   Surname93929         7    2    2    2    3    6
Name93930   Surname93930         9    6    5    3    3    5
Name93931   Surname93931         0    2    7    9    5    1
Name93932   Surname93932         9    6    2    5    4    2
Name93933   Surname93933         1    6    1    3    7    7
Name93934   Surname93934         9    7    2    4    8    8
Name93935   Surname93935         0    7    4    5    7    7
Name93936   Surname93936         2    2    8    7    6    8
Name93937   Surname93937         4    0    4    8    3    1
Name93938   Surname93938         0    3    0    4    3    9
Name93939   Surname93939         6    4    2    8    1    5
Name93940   Surname93940         5    8    3    6    9    4
Name93941   Surname93941         1    9    3    8    7    0
Name93942   Surname93942         4    5    1    6    3    1
Name93943   Surname93943         2    1    6    3    0    3
Name93944   Surname93944         1    8    9    0    9    4
Name93945   Surname93945         6    6    6    9    1    2
Name93946   Surname93946         3    9    6    9    1    9
Name93947   Surname93947         7    4    1    6    5    1
Name93948   Surname93948         0    7    6    4    2    4
Name93949   Surname93949         0    1    0    5    3    0
Name93950   Surname93950         6    7    0    4    7    5
Name93951   Surname93951         9    2    9    8    1    3
Name93952   Surname93952         8    3    1    8    7    3
Name93953   Surname93953         5    7    9    6    3    1
Name93954   Surname93954         4    4    2    2    6    2
Name93955   Surname93955         9    2    6    8    6    1
Name93956   Surname93956         6    0    6    0    7    6
Name93957   Surname93957         1    0    9    5    2    3
Name93958   Surname93958         2    1    3    3    4    7
Name93959   Surname93959         8    6    0    6    3    3
Name93960   Surname93960         0    7    1    9    8    1
Name93961   Surname93961         5    1    0    1    7    4
Name93962   Surname93962         2    3    3    1    8    2
Name93963   Surname93963         5    8    3    7    4    4
Name93964   Surname93964         1    2    8    1    8    3
Name93965   Surname93965         0    4    6    8    5    4
Name93966   Surname93966         2    8    4    3    9    6
Name93967   Surname93967         5    1    2    2    1    5
Name93968   Surname93968         5    0    3    1    2    4
Name93969   Surname93969         7    5    8    3    2    9
Name93970   Surname93970         5    3    0    7    8    2
Name93971   Surname93971         8    5    7    0    7    6
Name93972   Surname93972         0    7    5    6    2    7
Name93973   Surname93973         6    2    6    9    3    2
Name93974   Surname93974         6    7    7    6    5    0
Name93975   Surname93975         1    2    9    0    2    6
Name93976   Surname93976         8    2    4    3    7    1
Name93977   Surname93977         7    6    1    5    0    9
Name93978   Surname93978         2    2    7    0    5    7
Name93979   Surname93979         8    0    4    6    9    9
Name93980   Surname93980         5    4    0    6    8    0
Name93981   Surname93981         6    0    2    7    4    8
Name93982   Surname93982         4    4    4    6    5    3
Name93983   Surname93983         0    1    3    6    1    2
Name93984   Surname93984         2    2    2    2    4    1
Name93985   Surname93985         8    0    6    0    4    9
Name93986   Surname93986         4    0    9    9    2    4
Name93987   Surname93987         3    9    6    7    3    7
Name93988   Surname93988         8    9    8    9    6    9
Name93989   Surname93989         1    9    4    8    6    2
Name93990   Surname93990         0    4    7    5    8    8
Name93991   Surname93991         0    4    1    6    1    6
Name93992   Surname93992         7    0    0    1    7    8
Name93993   Surname93993         2    7    8    5    3    9
Name93994   Surname93994         4    9    4    2    1    3
Name93995   Surname93995         8    3    2    7    6    6
Name93996   Surname93996         1    2    3    4    1    6
Name93997   Surname93997         9    8    5    8    6    0
Name93998   Surname93998         9    4    0    7    1    3
Name93999   Surname93999         2    4    4    5    5    9
Name94000   Surname94000         6    7    4    6    6    1
Name94001   Surname94001         2    5    5    4    7    7
Name94002   Surname94002         4    3    9    6    5    1
Name94003   Surname94003         3    5    8    1    8    8
Name94004   Surname94004         1    5    6    5    2    9
Name94005   Surname94005         7    4    2    6    7    7
Name94006   Surname94006         7    9    9    0    9    9
Name94007   Surname94007         3    1    2    0    6    8
